season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
2022,1304047,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,Ravindra Jadeja,Shreyas Iyer,"Wankhede Stadium, Mumbai",Chennai Super Kings , Kolkata Knight Riders
2022,1304048,Delhi Capitals v Mumbai Indians,DC v MI,DC,MI,Rishabh Pant,Rohit Sharma,"Brabourne Stadium, Mumbai",Delhi Capitals , Mumbai Indians
2022,1304049,Punjab Kings v Royal Challengers Bangalore,PBKS v RCB,PBKS,RCB,Mayank Agarwal,Faf du Plessis,"Dr DY Patil Sports Academy, Navi Mumbai",Punjab Kings , Royal Challengers Bangalore
2022,1304050,Gujarat Titans v Lucknow Super Giants,GT v LSG,GT,LSG,Hardik Pandya,KL Rahul,"Wankhede Stadium, Mumbai",Gujarat Titans , Lucknow Super Giants
2022,1304051,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,SRH,RR,Kane Williamson,Sanju Samson,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad , Rajasthan Royals
2022,1304052,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Faf du Plessis,Shreyas Iyer,"Dr DY Patil Sports Academy, Navi Mumbai",Royal Challengers Bangalore , Kolkata Knight Riders
2022,1304053,Lucknow Super Giants v Chennai Super Kings,LSG v CSK,LSG,CSK,KL Rahul,Ravindra Jadeja,"Brabourne Stadium, Mumbai",Lucknow Super Giants , Chennai Super Kings
2022,1304054,Kolkata Knight Riders v Punjab Kings,KKR v PBKS,KKR,PBKS,Shreyas Iyer,Mayank Agarwal,"Wankhede Stadium, Mumbai",Kolkata Knight Riders , Punjab Kings
2022,1304055,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Sanju Samson,"Dr DY Patil Sports Academy, Navi Mumbai",Mumbai Indians , Rajasthan Royals
2022,1304056,Gujarat Titans v Delhi Capitals,GT v DC,GT,DC,Hardik Pandya,Rishabh Pant,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans , Delhi Capitals
2022,1304057,Chennai Super Kings v Punjab Kings,CSK v PBKS,CSK,PBKS,Ravindra Jadeja,Mayank Agarwal,"Brabourne Stadium, Mumbai",Chennai Super Kings , Punjab Kings
2022,1304058,Sunrisers Hyderabad v Lucknow Super Giants,SRH v LSG,SRH,LSG,Kane Williamson,KL Rahul,"Dr DY Patil Sports Academy, Navi Mumbai",Sunrisers Hyderabad , Lucknow Super Giants
2022,1304059,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Sanju Samson,Faf du Plessis,"Wankhede Stadium, Mumbai",Rajasthan Royals , Royal Challengers Bangalore
2022,1304060,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Shreyas Iyer,Rohit Sharma,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders , Mumbai Indians
2022,1304061,Lucknow Super Giants v Delhi Capitals,LSG v DC,LSG,DC,KL Rahul,Rishabh Pant,"Dr DY Patil Sports Academy, Navi Mumbai",Lucknow Super Giants , Delhi Capitals
2022,1304062,Punjab Kings v Gujarat Titans,PBKS v GT,PBKS,GT,Mayank Agarwal,Hardik Pandya,"Brabourne Stadium, Mumbai",Punjab Kings , Gujarat Titans
2022,1304063,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,CSK,SRH,Ravindra Jadeja,Kane Williamson,"Dr DY Patil Sports Academy, Navi Mumbai",Chennai Super Kings , Sunrisers Hyderabad
2022,1304064,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Faf du Plessis,Rohit Sharma,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore , Mumbai Indians
2022,1304065,Kolkata Knight Riders v Delhi Capitals,KKR v DC,KKR,DC,Shreyas Iyer,Rishabh Pant,"Brabourne Stadium, Mumbai",Kolkata Knight Riders , Delhi Capitals
2022,1304066,Rajasthan Royals v Lucknow Super Giants,RR v LSG,RR,LSG,Sanju Samson,KL Rahul,"Wankhede Stadium, Mumbai",Rajasthan Royals , Lucknow Super Giants
2022,1304067,Sunrisers Hyderabad v Gujarat Titans,SRH v GT,SRH,GT,Kane Williamson,Hardik Pandya,"Dr DY Patil Sports Academy, Navi Mumbai",Sunrisers Hyderabad , Gujarat Titans
2022,1304068,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,Ravindra Jadeja,Faf du Plessis,"Dr DY Patil Sports Academy, Navi Mumbai",Chennai Super Kings , Royal Challengers Bangalore
2022,1304069,Mumbai Indians v Punjab Kings,MI v PBKS,MI,PBKS,Rohit Sharma,Mayank Agarwal,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians , Punjab Kings
2022,1304070,Rajasthan Royals v Gujarat Titans,RR v GT,RR,GT,Sanju Samson,Hardik Pandya,"Dr DY Patil Sports Academy, Navi Mumbai",Rajasthan Royals , Gujarat Titans
2022,1304071,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,SRH,KKR,Kane Williamson,Shreyas Iyer,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad , Kolkata Knight Riders
2022,1304072,Mumbai Indians v Lucknow Super Giants,MI v LSG,MI,LSG,Rohit Sharma,KL Rahul,"Brabourne Stadium, Mumbai",Mumbai Indians , Lucknow Super Giants
2022,1304073,Delhi Capitals v Royal Challengers Bangalore,DC v RCB,DC,RCB,Rishabh Pant,Faf du Plessis,"Wankhede Stadium, Mumbai",Delhi Capitals , Royal Challengers Bangalore
2022,1304074,Punjab Kings v Sunrisers Hyderabad,PBKS v SRH,PBKS,SRH,Shikhar Dhawan,Kane Williamson,"Dr DY Patil Sports Academy, Navi Mumbai",Punjab Kings , Sunrisers Hyderabad
2022,1304075,Gujarat Titans v Chennai Super Kings,GT v CSK,GT,CSK,Rashid Khan,Ravindra Jadeja,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans , Chennai Super Kings
2022,1304076,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Sanju Samson,Shreyas Iyer,"Brabourne Stadium, Mumbai",Rajasthan Royals , Kolkata Knight Riders
2022,1304077,Lucknow Super Giants v Royal Challengers Bangalore,LSG v RCB,LSG,RCB,KL Rahul,Faf du Plessis,"Dr DY Patil Sports Academy, Navi Mumbai",Lucknow Super Giants , Royal Challengers Bangalore
2022,1304078,Delhi Capitals v Punjab Kings,DC v PBKS,DC,PBKS,Rishabh Pant,Mayank Agarwal,"Brabourne Stadium, Mumbai",Delhi Capitals , Punjab Kings
2022,1304079,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,Ravindra Jadeja,"Dr DY Patil Sports Academy, Navi Mumbai",Mumbai Indians , Chennai Super Kings
2022,1304080,Delhi Capitals v Rajasthan Royals,DC v RR,DC,RR,Rishabh Pant,Sanju Samson,"Wankhede Stadium, Mumbai",Delhi Capitals , Rajasthan Royals
2022,1304081,Kolkata Knight Riders v Gujarat Titans,KKR v GT,KKR,GT,Shreyas Iyer,Hardik Pandya,"Dr DY Patil Sports Academy, Navi Mumbai",Kolkata Knight Riders , Gujarat Titans
2022,1304082,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,RCB,SRH,Faf du Plessis,Kane Williamson,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore , Sunrisers Hyderabad
2022,1304083,Lucknow Super Giants v Mumbai Indians,LSG v MI,LSG,MI,KL Rahul,Rohit Sharma,"Wankhede Stadium, Mumbai",Lucknow Super Giants , Mumbai Indians
2022,1304084,Punjab Kings v Chennai Super Kings,PBKS v CSK,PBKS,CSK,Mayank Agarwal,Ravindra Jadeja,"Wankhede Stadium, Mumbai",Punjab Kings , Chennai Super Kings
2022,1304085,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Faf du Plessis,Sanju Samson,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore , Rajasthan Royals
2022,1304086,Gujarat Titans v Sunrisers Hyderabad,GT v SRH,GT,SRH,Hardik Pandya,Kane Williamson,"Wankhede Stadium, Mumbai",Gujarat Titans , Sunrisers Hyderabad
2022,1304087,Delhi Capitals v Kolkata Knight Riders,DC v KKR,DC,KKR,Rishabh Pant,Shreyas Iyer,"Wankhede Stadium, Mumbai",Delhi Capitals , Kolkata Knight Riders
2022,1304088,Punjab Kings v Lucknow Super Giants,PBKS v LSG,PBKS,LSG,Mayank Agarwal,KL Rahul,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings , Lucknow Super Giants
2022,1304089,Gujarat Titans v Royal Challengers Bangalore,GT v RCB,GT,RCB,Hardik Pandya,Faf du Plessis,"Brabourne Stadium, Mumbai",Gujarat Titans , Royal Challengers Bangalore
2022,1304090,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Sanju Samson,Rohit Sharma,"Dr DY Patil Sports Academy, Navi Mumbai",Rajasthan Royals , Mumbai Indians
2022,1304091,Delhi Capitals v Lucknow Super Giants,DC v LSG,DC,LSG,Rishabh Pant,KL Rahul,"Wankhede Stadium, Mumbai",Delhi Capitals , Lucknow Super Giants
2022,1304092,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,SRH,CSK,Kane Williamson,MS Dhoni,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad , Chennai Super Kings
2022,1304093,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Shreyas Iyer,Sanju Samson,"Wankhede Stadium, Mumbai",Kolkata Knight Riders , Rajasthan Royals
2022,1304094,Gujarat Titans v Punjab Kings,GT v PBKS,GT,PBKS,Hardik Pandya,Mayank Agarwal,"Dr DY Patil Sports Academy, Navi Mumbai",Gujarat Titans , Punjab Kings
2022,1304095,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Faf du Plessis,MS Dhoni,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore , Chennai Super Kings
2022,1304096,Delhi Capitals v Sunrisers Hyderabad,DC v SRH,DC,SRH,Rishabh Pant,Kane Williamson,"Brabourne Stadium, Mumbai",Delhi Capitals , Sunrisers Hyderabad
2022,1304097,Gujarat Titans v Mumbai Indians,GT v MI,GT,MI,Hardik Pandya,Rohit Sharma,"Brabourne Stadium, Mumbai",Gujarat Titans , Mumbai Indians
2022,1304098,Punjab Kings v Rajasthan Royals,PBKS v RR,PBKS,RR,Mayank Agarwal,Sanju Samson,"Wankhede Stadium, Mumbai",Punjab Kings , Rajasthan Royals
2022,1304099,Lucknow Super Giants v Kolkata Knight Riders,LSG v KKR,LSG,KKR,KL Rahul,Shreyas Iyer,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants , Kolkata Knight Riders
2022,1304100,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,Kane Williamson,Faf du Plessis,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad , Royal Challengers Bangalore
2022,1304101,Chennai Super Kings v Delhi Capitals,CSK v DC,CSK,DC,MS Dhoni,Rishabh Pant,"Dr DY Patil Sports Academy, Navi Mumbai",Chennai Super Kings , Delhi Capitals
2022,1304102,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Rohit Sharma,Shreyas Iyer,"Dr DY Patil Sports Academy, Navi Mumbai",Mumbai Indians , Kolkata Knight Riders
2022,1304103,Lucknow Super Giants v Gujarat Titans,LSG v GT,LSG,GT,KL Rahul,Hardik Pandya,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants , Gujarat Titans
2022,1304104,Rajasthan Royals v Delhi Capitals,RR v DC,RR,DC,Sanju Samson,Rishabh Pant,"Dr DY Patil Sports Academy, Navi Mumbai",Rajasthan Royals , Delhi Capitals
2022,1304105,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"Wankhede Stadium, Mumbai",Chennai Super Kings , Mumbai Indians
2022,1304106,Royal Challengers Bangalore v Punjab Kings,RCB v PBKS,RCB,PBKS,Faf du Plessis,Mayank Agarwal,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore , Punjab Kings
2022,1304107,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,KKR,SRH,Shreyas Iyer,Kane Williamson,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders , Sunrisers Hyderabad
2022,1304108,Chennai Super Kings v Gujarat Titans,CSK v GT,CSK,GT,MS Dhoni,Hardik Pandya,"Wankhede Stadium, Mumbai",Chennai Super Kings , Gujarat Titans
2022,1304109,Lucknow Super Giants v Rajasthan Royals,LSG v RR,LSG,RR,KL Rahul,Sanju Samson,"Brabourne Stadium, Mumbai",Lucknow Super Giants , Rajasthan Royals
2022,1304110,Punjab Kings v Delhi Capitals,PBKS v DC,PBKS,DC,Mayank Agarwal,Rishabh Pant,"Dr DY Patil Sports Academy, Navi Mumbai",Punjab Kings , Delhi Capitals
2022,1304111,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,MI,SRH,Rohit Sharma,Kane Williamson,"Wankhede Stadium, Mumbai",Mumbai Indians , Sunrisers Hyderabad
2022,1304112,Kolkata Knight Riders v Lucknow Super Giants,KKR v LSG,KKR,LSG,Shreyas Iyer,KL Rahul,"Dr DY Patil Sports Academy, Navi Mumbai",Kolkata Knight Riders , Lucknow Super Giants
2022,1304113,Royal Challengers Bangalore v Gujarat Titans,RCB v GT,RCB,GT,Faf du Plessis,Hardik Pandya,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore , Gujarat Titans
2022,1304114,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Sanju Samson,MS Dhoni,"Brabourne Stadium, Mumbai",Rajasthan Royals , Chennai Super Kings
2022,1304115,Mumbai Indians v Delhi Capitals,MI v DC,MI,DC,Rohit Sharma,Rishabh Pant,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Capitals
2022,1304116,Sunrisers Hyderabad v Punjab Kings,SRH v PBKS,SRH,PBKS,Bhuvneshwar Kumar,Mayank Agarwal,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad , Punjab Kings
2022,1312197,Gujarat Titans v Rajasthan Royals,GT v RR,GT,RR,Hardik Pandya,Sanju Samson,"Eden Gardens, Kolkata",Gujarat Titans , Rajasthan Royals
2022,1312198,Lucknow Super Giants v Royal Challengers Bangalore,LSG v RCB,LSG,RCB,KL Rahul,Faf du Plessis,"Eden Gardens, Kolkata",Lucknow Super Giants , Royal Challengers Bangalore
2022,1312199,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Sanju Samson,Faf du Plessis,"Narendra Modi Stadium, Motera, Ahmedabad",Rajasthan Royals , Royal Challengers Bangalore
2022,1312200,Gujarat Titans v Rajasthan Royals,GT v RR,GT,RR,Hardik Pandya,Sanju Samson,"Narendra Modi Stadium, Motera, Ahmedabad",Gujarat Titans , Rajasthan Royals
2021,1254117,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Eoin Morgan,Dubai International Cricket Stadium,Chennai Super Kings , Kolkata Knight Riders
2021,1254116,Delhi Capitals v Kolkata Knight Riders,DC v KKR,DC,KKR,Rishabh Pant,Eoin Morgan,Sharjah Cricket Stadium,Delhi Capitals , Kolkata Knight Riders
2021,1254115,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Eoin Morgan,Sharjah Cricket Stadium,Royal Challengers Bangalore , Kolkata Knight Riders
2021,1254114,Delhi Capitals v Chennai Super Kings,DC v CSK,DC,CSK,Rishabh Pant,MS Dhoni,Dubai International Cricket Stadium,Delhi Capitals , Chennai Super Kings
2021,1254101,Royal Challengers Bangalore v Delhi Capitals,RCB v DC,RCB,DC,Virat Kohli,Rishabh Pant,Dubai International Cricket Stadium,Royal Challengers Bangalore , Delhi Capitals
2021,1254088,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,SRH,MI,Manish Pandey,Rohit Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad , Mumbai Indians
2021,1254106,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Eoin Morgan,Sanju Samson,Sharjah Cricket Stadium,Kolkata Knight Riders , Rajasthan Royals
2021,1254094,Chennai Super Kings v Punjab Kings,CSK v PBKS,CSK,PBKS,MS Dhoni,KL Rahul,Dubai International Cricket Stadium,Chennai Super Kings , Punjab Kings
2021,1254095,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,RCB,SRH,Virat Kohli,Kane Williamson,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore , Sunrisers Hyderabad
2021,1254093,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Sanju Samson,Rohit Sharma,Sharjah Cricket Stadium,Rajasthan Royals , Mumbai Indians
2021,1254110,Delhi Capitals v Chennai Super Kings,DC v CSK,DC,CSK,Rishabh Pant,MS Dhoni,Dubai International Cricket Stadium,Delhi Capitals , Chennai Super Kings
2021,1254109,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,KKR,SRH,Eoin Morgan,Kane Williamson,Dubai International Cricket Stadium,Kolkata Knight Riders , Sunrisers Hyderabad
2021,1254090,Royal Challengers Bangalore v Punjab Kings,RCB v PBKS,RCB,PBKS,Virat Kohli,KL Rahul,Sharjah Cricket Stadium,Royal Challengers Bangalore , Punjab Kings
2021,1254089,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Sanju Samson,MS Dhoni,"Sheikh Zayed Stadium, Abu Dhabi",Rajasthan Royals , Chennai Super Kings
2021,1254112,Mumbai Indians v Delhi Capitals,MI v DC,MI,DC,Rohit Sharma,Rishabh Pant,Sharjah Cricket Stadium,Mumbai Indians , Delhi Capitals
2021,1254102,Kolkata Knight Riders v Punjab Kings,KKR v PBKS,KKR,PBKS,Eoin Morgan,KL Rahul,Dubai International Cricket Stadium,Kolkata Knight Riders , Punjab Kings
2021,1254091,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,SRH,CSK,Kane Williamson,MS Dhoni,Sharjah Cricket Stadium,Sunrisers Hyderabad , Chennai Super Kings
2021,1254103,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Sanju Samson,Virat Kohli,Dubai International Cricket Stadium,Rajasthan Royals , Royal Challengers Bangalore
2021,1254099,Mumbai Indians v Punjab Kings,MI v PBKS,MI,PBKS,Rohit Sharma,KL Rahul,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians , Punjab Kings
2021,1254092,Kolkata Knight Riders v Delhi Capitals,KKR v DC,KKR,DC,Eoin Morgan,Rishabh Pant,Sharjah Cricket Stadium,Kolkata Knight Riders , Delhi Capitals
2021,1254100,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,SRH,RR,Kane Williamson,Sanju Samson,Dubai International Cricket Stadium,Sunrisers Hyderabad , Rajasthan Royals
2021,1254108,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Virat Kohli,Rohit Sharma,Dubai International Cricket Stadium,Royal Challengers Bangalore , Mumbai Indians
2021,1254098,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Eoin Morgan,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings , Kolkata Knight Riders
2021,1254107,Sunrisers Hyderabad v Punjab Kings,SRH v PBKS,SRH,PBKS,Kane Williamson,KL Rahul,Sharjah Cricket Stadium,Sunrisers Hyderabad , Punjab Kings
2021,1254097,Delhi Capitals v Rajasthan Royals,DC v RR,DC,RR,Rishabh Pant,Sanju Samson,"Sheikh Zayed Stadium, Abu Dhabi",Delhi Capitals , Rajasthan Royals
2021,1254113,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Virat Kohli,MS Dhoni,Sharjah Cricket Stadium,Royal Challengers Bangalore , Chennai Super Kings
2021,1254096,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Rohit Sharma,Eoin Morgan,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians , Kolkata Knight Riders
2021,1254105,Delhi Capitals v Sunrisers Hyderabad,DC v SRH,DC,SRH,Rishabh Pant,Kane Williamson,Dubai International Cricket Stadium,Delhi Capitals , Sunrisers Hyderabad
2021,1254111,Punjab Kings v Rajasthan Royals,PBKS v RR,PBKS,RR,KL Rahul,Sanju Samson,Dubai International Cricket Stadium,Punjab Kings , Rajasthan Royals
2021,1254087,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Eoin Morgan,Virat Kohli,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders , Royal Challengers Bangalore
2021,1254104,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Kieron Pollard,Dubai International Cricket Stadium,Chennai Super Kings , Mumbai Indians
2021,1254086,Punjab Kings v Delhi Capitals,PBKS v DC,PBKS,DC,Mayank Agarwal,Rishabh Pant,"Narendra Modi Stadium, Motera, Ahmedabad",Punjab Kings , Delhi Capitals
2021,1254085,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,RR,SRH,Sanju Samson,Kane Williamson,"Arun Jaitley Stadium, Delhi",Rajasthan Royals , Sunrisers Hyderabad
2021,1254084,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Arun Jaitley Stadium, Delhi",Mumbai Indians , Chennai Super Kings
2021,1254083,Punjab Kings v Royal Challengers Bangalore,PBKS v RCB,PBKS,RCB,KL Rahul,Virat Kohli,"Narendra Modi Stadium, Motera, Ahmedabad",Punjab Kings , Royal Challengers Bangalore
2021,1254082,Delhi Capitals v Kolkata Knight Riders,DC v KKR,DC,KKR,Rishabh Pant,Eoin Morgan,"Narendra Modi Stadium, Motera, Ahmedabad",Delhi Capitals , Kolkata Knight Riders
2021,1254081,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Sanju Samson,"Arun Jaitley Stadium, Delhi",Mumbai Indians , Rajasthan Royals
2021,1254080,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,CSK,SRH,MS Dhoni,David Warner,"Arun Jaitley Stadium, Delhi",Chennai Super Kings , Sunrisers Hyderabad
2021,1254079,Delhi Capitals v Royal Challengers Bangalore,DC v RCB,DC,RCB,Rishabh Pant,Virat Kohli,"Narendra Modi Stadium, Motera, Ahmedabad",Delhi Capitals , Royal Challengers Bangalore
2021,1254078,Punjab Kings v Kolkata Knight Riders,PBKS v KKR,PBKS,KKR,KL Rahul,Eoin Morgan,"Narendra Modi Stadium, Motera, Ahmedabad",Punjab Kings , Kolkata Knight Riders
2021,1254077,Sunrisers Hyderabad v Delhi Capitals,SRH v DC,SRH,DC,David Warner,Rishabh Pant,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad , Delhi Capitals
2021,1254076,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Virat Kohli,"Wankhede Stadium, Mumbai",Chennai Super Kings , Royal Challengers Bangalore
2021,1254075,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Sanju Samson,Eoin Morgan,"Wankhede Stadium, Mumbai",Rajasthan Royals , Kolkata Knight Riders
2021,1254074,Punjab Kings v Mumbai Indians,PBKS v MI,PBKS,MI,KL Rahul,Rohit Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings , Mumbai Indians
2021,1254073,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Virat Kohli,Sanju Samson,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore , Rajasthan Royals
2021,1254072,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Eoin Morgan,MS Dhoni,"Wankhede Stadium, Mumbai",Kolkata Knight Riders , Chennai Super Kings
2021,1254071,Punjab Kings v Sunrisers Hyderabad,PBKS v SRH,PBKS,SRH,KL Rahul,David Warner,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings , Sunrisers Hyderabad
2021,1254070,Delhi Capitals v Mumbai Indians,DC v MI,DC,MI,Rishabh Pant,Rohit Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals , Mumbai Indians
2021,1254069,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Sanju Samson,"Wankhede Stadium, Mumbai",Chennai Super Kings , Rajasthan Royals
2021,1254068,Delhi Capitals v Punjab Kings,DC v PBKS,DC,PBKS,Rishabh Pant,KL Rahul,"Wankhede Stadium, Mumbai",Delhi Capitals , Punjab Kings
2021,1254067,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Eoin Morgan,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore , Kolkata Knight Riders
2021,1254066,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,MI,SRH,Rohit Sharma,David Warner,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians , Sunrisers Hyderabad
2021,1254065,Punjab Kings v Chennai Super Kings,PBKS v CSK,PBKS,CSK,KL Rahul,MS Dhoni,"Wankhede Stadium, Mumbai",Punjab Kings , Chennai Super Kings
2021,1254064,Rajasthan Royals v Delhi Capitals,RR v DC,RR,DC,Sanju Samson,Rishabh Pant,"Wankhede Stadium, Mumbai",Rajasthan Royals , Delhi Capitals
2021,1254063,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,David Warner,Virat Kohli,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad , Royal Challengers Bangalore
2021,1254062,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Eoin Morgan,Rohit Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders , Mumbai Indians
2021,1254061,Rajasthan Royals v Punjab Kings,RR v PBKS,RR,PBKS,Sanju Samson,KL Rahul,"Wankhede Stadium, Mumbai",Rajasthan Royals , Punjab Kings
2021,1254060,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,SRH,KKR,David Warner,Eoin Morgan,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad , Kolkata Knight Riders
2021,1254059,Chennai Super Kings v Delhi Capitals,CSK v DC,CSK,DC,MS Dhoni,Rishabh Pant,"Wankhede Stadium, Mumbai",Chennai Super Kings , Delhi Capitals
2021,1254058,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Rohit Sharma,Virat Kohli,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians , Royal Challengers Bangalore
2020,1216492,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians , Chennai Super Kings
2020,1216493,Delhi Capitals v Kings XI Punjab,DC v KXIP,DC,KXIP,Shreyas Iyer,KL Rahul,Dubai International Cricket Stadium,Delhi Capitals , Kings XI Punjab
2020,1216534,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,David Warner,Virat Kohli,Dubai International Cricket Stadium,Sunrisers Hyderabad , Royal Challengers Bangalore
2020,1216496,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Steven Smith,MS Dhoni,Sharjah Cricket Stadium,Rajasthan Royals , Chennai Super Kings
2020,1216508,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Dinesh Karthik,Rohit Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders , Mumbai Indians
